# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -7.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -5.548e+000, -4.945e+000 [nm]
#                      end        1.890e+000, -8.885e+000 [nm]
# 
# 
#             Position                               I(r)
# --------------------             ----------------------
   0.000000000000e+000             -3.22124601186878e-009
   8.417026381942e-011             -3.29702962313475e-009
   1.683405276388e-010             -3.29702962313475e-009
   2.525107914583e-010             -3.29702962313475e-009
   3.366810552777e-010             -3.29702962313475e-009
   4.208513190971e-010             -3.29702962313475e-009
   5.050215829165e-010             -3.29702962313475e-009
   5.891918467360e-010             -3.29702962313475e-009
   6.733621105554e-010             -3.29702962313475e-009
   7.575323743748e-010             -3.29702962313475e-009
   8.417026381942e-010             -3.29702962313475e-009
   9.258729020136e-010             -3.29702962313475e-009
   1.010043165833e-009             -3.29702962313475e-009
   1.094213429652e-009             -3.29702962313475e-009
   1.178383693472e-009             -3.29702962313475e-009
   1.262553957291e-009             -3.29702962313475e-009
   1.346724221111e-009             -3.29702962313475e-009
   1.430894484930e-009             -3.29702962313475e-009
   1.515064748750e-009             -3.29702962313475e-009
   1.599235012569e-009             -3.29702962313475e-009
   1.683405276388e-009             -3.29702962313475e-009
   1.767575540208e-009             -3.29702962313475e-009
   1.851745804027e-009             -3.29702962313475e-009
   1.935916067847e-009             -3.29702962313475e-009
   2.020086331666e-009             -3.29702962313475e-009
   2.104256595486e-009             -3.29702962313475e-009
   2.188426859305e-009             -3.29702962313475e-009
   2.272597123124e-009             -3.29702962313475e-009
   2.356767386944e-009             -3.29702962313475e-009
   2.440937650763e-009             -3.29702962313475e-009
   2.525107914583e-009             -3.29702962313475e-009
   2.609278178402e-009             -3.29702962313475e-009
   2.693448442222e-009             -3.29702962313475e-009
   2.777618706041e-009             -3.29702962313475e-009
   2.861788969860e-009             -3.29702962313475e-009
   2.945959233680e-009             -3.29702962313475e-009
   3.030129497499e-009             -3.29702962313475e-009
   3.114299761319e-009             -3.29702962313475e-009
   3.198470025138e-009             -3.29702962313475e-009
   3.282640288957e-009             -3.29702962313475e-009
   3.366810552777e-009             -3.29702962313475e-009
   3.450980816596e-009             -3.29702962313475e-009
   3.535151080416e-009             -3.29702962313475e-009
   3.619321344235e-009             -3.29702962313475e-009
   3.703491608055e-009             -3.29702962313475e-009
   3.787661871874e-009             -3.29702962313475e-009
   3.871832135693e-009             -3.29702962313475e-009
   3.956002399513e-009             -3.29702962313475e-009
   4.040172663332e-009             -3.29702962313475e-009
   4.124342927152e-009             -3.29702962313475e-009
   4.208513190971e-009             -3.29702962313475e-009
   4.292683454791e-009             -3.29702962313475e-009
   4.376853718610e-009             -3.29702962313475e-009
   4.461023982429e-009             -3.29702962313475e-009
   4.545194246249e-009             -3.29644458054018e-009
   4.629364510068e-009             -3.28356424128821e-009
   4.713534773888e-009             -3.29163500598536e-009
   4.797705037707e-009             -3.29702962313475e-009
   4.881875301526e-009             -3.29702962313475e-009
   4.966045565346e-009             -3.29702962313475e-009
   5.050215829165e-009             -3.29702962313475e-009
   5.134386092985e-009             -3.29702962313475e-009
   5.218556356804e-009             -3.29702962313475e-009
   5.302726620624e-009             -3.29702962313475e-009
   5.386896884443e-009             -3.29702962313475e-009
   5.471067148262e-009             -3.29702962313475e-009
   5.555237412082e-009             -3.29702962313475e-009
   5.639407675901e-009             -3.29702962313475e-009
   5.723577939721e-009             -3.29702962313475e-009
   5.807748203540e-009             -3.29702962313475e-009
   5.891918467360e-009             -3.29702962313475e-009
   5.976088731179e-009             -3.29702962313475e-009
   6.060258994998e-009             -3.29702962313475e-009
   6.144429258818e-009             -3.29702962313475e-009
   6.228599522637e-009             -3.29702962313475e-009
   6.312769786457e-009             -3.29702962313475e-009
   6.396940050276e-009             -3.29702962313475e-009
   6.481110314095e-009             -3.29702962313475e-009
   6.565280577915e-009             -3.29702962313475e-009
   6.649450841734e-009             -3.29702962313475e-009
   6.733621105554e-009             -3.29702962313475e-009
   6.817791369373e-009             -3.29702962313475e-009
   6.901961633193e-009             -3.29702962313475e-009
   6.986131897012e-009             -3.29702962313475e-009
   7.070302160831e-009             -3.29702962313475e-009
   7.154472424651e-009             -3.29702962313475e-009
   7.238642688470e-009             -3.29702962313475e-009
   7.322812952290e-009             -3.29702962313475e-009
   7.406983216109e-009             -3.29702962313475e-009
   7.491153479929e-009             -3.29702962313475e-009
   7.575323743748e-009             -3.29702962313475e-009
   7.659494007567e-009             -3.29617949734002e-009
   7.743664271387e-009             -3.29693618176344e-009
   7.827834535206e-009             -3.29702962313475e-009
   7.912004799026e-009             -3.29702962313475e-009
   7.996175062845e-009             -3.29021190811726e-009
   8.080345326665e-009             -3.29684235963797e-009
   8.164515590484e-009             -3.29702962313475e-009
   8.248685854303e-009             -3.28760450358485e-009
   8.332856118123e-009             -3.23936864817993e-009
