# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.386e+001, 6.000e-002 [nm]
#                      end        1.470e+001, -8.760e+000 [nm]
# 
# 
#             Position                             I(r)
# --------------------             --------------------
   0.000000000000e+000             -2.035408968971e-008
   4.429954853043e-011             -2.049535874335e-008
   8.859909706086e-011             -2.052374048287e-008
   1.328986455913e-010             -2.091891733474e-008
   1.771981941217e-010             -2.070396610275e-008
   2.214977426522e-010             -2.072082060506e-008
   2.657972911826e-010             -2.092394982090e-008
   3.100968397130e-010             -2.078366682690e-008
   3.543963882434e-010             -2.047677805517e-008
   3.986959367739e-010             -2.080283908884e-008
   4.429954853043e-010             -2.076574439052e-008
   4.872950338347e-010             -2.080021135387e-008
   5.315945823652e-010             -2.055098016716e-008
   5.758941308956e-010             -2.098299291352e-008
   6.201936794260e-010             -2.066414132643e-008
   6.644932279565e-010             -2.080922637969e-008
   7.087927764869e-010             -2.066022298376e-008
   7.530923250173e-010             -2.062300020158e-008
   7.973918735478e-010             -2.038065825179e-008
   8.416914220782e-010             -2.031680813782e-008
   8.859909706086e-010             -2.038283784832e-008
   9.302905191390e-010             -2.060654530230e-008
   9.745900676695e-010             -2.033875653212e-008
   1.018889616200e-009             -2.045229930686e-008
   1.063189164730e-009             -2.046681030873e-008
   1.107488713261e-009             -2.046510722759e-008
   1.151788261791e-009             -2.029630417591e-008
   1.196087810322e-009             -2.059019801827e-008
   1.240387358852e-009             -2.044590689885e-008
   1.284686907382e-009             -2.048691234164e-008
   1.328986455913e-009             -2.043842081595e-008
   1.373286004443e-009             -2.053287847540e-008
   1.417585552974e-009             -2.032945215463e-008
   1.461885101504e-009             -2.067158647211e-008
   1.506184650035e-009             -2.043823644342e-008
   1.550484198565e-009             -2.054738187908e-008
   1.594783747096e-009             -2.039455721131e-008
   1.639083295626e-009             -2.052951836747e-008
   1.683382844156e-009             -2.040781590659e-008
   1.727682392687e-009             -2.051934066275e-008
   1.771981941217e-009             -2.063293212796e-008
   1.816281489748e-009             -2.057290561181e-008
   1.860581038278e-009             -2.042431189815e-008
   1.904880586809e-009             -2.068973933539e-008
   1.949180135339e-009             -2.049453658764e-008
   1.993479683869e-009             -2.050513684504e-008
   2.037779232400e-009             -2.061061746965e-008
   2.082078780930e-009             -2.070158693731e-008
   2.126378329461e-009             -2.051329141404e-008
   2.170677877991e-009             -2.068227372110e-008
   2.214977426522e-009             -2.067366093442e-008
   2.259276975052e-009             -2.063173347393e-008
   2.303576523582e-009             -2.049084867187e-008
   2.347876072113e-009             -2.082778908031e-008
   2.392175620643e-009             -2.071065825179e-008
   2.436475169174e-009             -2.061417482051e-008
   2.480774717704e-009             -2.064850858286e-008
   2.525074266235e-009             -2.079374466963e-008
   2.569373814765e-009             -2.059733303354e-008
   2.613673363295e-009             -2.079257175642e-008
   2.657972911826e-009             -2.076916854037e-008
   2.702272460356e-009             -2.075267782102e-008
   2.746572008887e-009             -2.060486268976e-008
   2.790871557417e-009             -2.064408813906e-008
   2.835171105948e-009             -2.058284513638e-008
   2.879470654478e-009             -2.088558482842e-008
   2.923770203008e-009             -2.083361286421e-008
   2.968069751539e-009             -2.078757757137e-008
   3.012369300069e-009             -2.066766533827e-008
   3.056668848600e-009             -2.074961993518e-008
   3.100968397130e-009             -2.058185907674e-008
   3.145267945661e-009             -2.079188280172e-008
   3.189567494191e-009             -2.090852703562e-008
   3.233867042721e-009             -2.088624044411e-008
   3.278166591252e-009             -2.070928809564e-008
   3.322466139782e-009             -2.080365349129e-008
   3.366765688313e-009             -2.068273224891e-008
   3.411065236843e-009             -2.068173083782e-008
   3.455364785374e-009             -2.080753865000e-008
   3.499664333904e-009             -2.103917009102e-008
   3.543963882434e-009             -2.082986354262e-008
   3.588263430965e-009             -2.074441579184e-008
   3.632562979495e-009             -2.066951449084e-008
   3.676862528026e-009             -2.072131991502e-008
   3.721162076556e-009             -2.080772813968e-008
   3.765461625087e-009             -2.089708415389e-008
   3.809761173617e-009             -2.086278357549e-008
   3.854060722147e-009             -2.091701437454e-008
   3.898360270678e-009             -2.071706864737e-008
   3.942659819208e-009             -2.071909953636e-008
   3.986959367739e-009             -2.088249112252e-008
   4.031258916269e-009             -2.102873110143e-008
   4.075558464800e-009             -2.087212640916e-008
   4.119858013330e-009             -2.091134674130e-008
   4.164157561860e-009             -2.081920947759e-008
   4.208457110391e-009             -2.072746654468e-008
   4.252756658921e-009             -2.063482221774e-008
   4.297056207452e-009             -2.104361875669e-008
   4.341355755982e-009             -2.096518320954e-008
   4.385655304513e-009             -2.088402006544e-008
   4.429954853043e-009             -2.082914636605e-008
   4.474254401574e-009             -2.077101505683e-008
   4.518553950104e-009             -2.066308362667e-008
   4.562853498634e-009             -2.084513777543e-008
   4.607153047165e-009             -2.094630293538e-008
   4.651452595695e-009             -2.105278217991e-008
   4.695752144226e-009             -2.088323372978e-008
   4.740051692756e-009             -2.080907519112e-008
   4.784351241287e-009             -2.084191334956e-008
   4.828650789817e-009             -2.158312751012e-008
   4.872950338347e-009             -2.098202732249e-008
   4.917249886878e-009             -2.100955635845e-008
   4.961549435408e-009             -2.099271720759e-008
   5.005848983939e-009             -2.098727503915e-008
   5.050148532469e-009             -2.069959434942e-008
   5.094448081000e-009             -2.120121974290e-008
   5.138747629530e-009             -2.125180604444e-008
   5.183047178060e-009             -2.103469847571e-008
   5.227346726591e-009             -2.089858751105e-008
   5.271646275121e-009             -2.104685589791e-008
   5.315945823652e-009             -2.080076710757e-008
   5.360245372182e-009             -2.072142489417e-008
   5.404544920713e-009             -2.117517871265e-008
   5.448844469243e-009             -2.109657662547e-008
   5.493144017773e-009             -2.100148381895e-008
   5.537443566304e-009             -2.100812479648e-008
   5.581743114834e-009             -2.080701359922e-008
   5.626042663365e-009             -2.106052179441e-008
   5.670342211895e-009             -2.138813735676e-008
   5.714641760426e-009             -2.107248460978e-008
   5.758941308956e-009             -2.104604149545e-008
   5.803240857486e-009             -2.116629688784e-008
   5.847540406017e-009             -2.085872691467e-008
   5.891839954547e-009             -2.087164493169e-008
   5.936139503078e-009             -2.145229744608e-008
   5.980439051608e-009             -2.138860859992e-008
   6.024738600139e-009             -2.092493588054e-008
   6.069038148669e-009             -2.112985268806e-008
   6.113337697199e-009             -2.107826497542e-008
   6.157637245730e-009             -2.088579742282e-008
   6.201936794260e-009             -2.095718231016e-008
   6.246236342791e-009             -2.168425933105e-008
   6.290535891321e-009             -2.108522848858e-008
   6.334835439852e-009             -2.103457039185e-008
   6.379134988382e-009             -2.102340151034e-008
   6.423434536912e-009             -2.107126812325e-008
   6.467734085443e-009             -2.113175053110e-008
   6.512033633973e-009             -2.150314503249e-008
   6.556333182504e-009             -2.126992308766e-008
   6.600632731034e-009             -2.115392175410e-008
   6.644932279565e-009             -2.108256245251e-008
   6.689231828095e-009             -2.094754500768e-008
   6.733531376625e-009             -2.110731272000e-008
   6.777830925156e-009             -2.158099148692e-008
   6.822130473686e-009             -2.146601203306e-008
   6.866430022217e-009             -2.110718200003e-008
   6.910729570747e-009             -2.076077331018e-008
   6.955029119278e-009             -2.056932779234e-008
   6.999328667808e-009             -2.032825613671e-008
   7.043628216338e-009             -2.067388888027e-008
   7.087927764869e-009             -2.075393276373e-008
   7.132227313399e-009             -2.063115461552e-008
   7.176526861930e-009             -2.038540650343e-008
   7.220826410460e-009             -2.060828932066e-008
   7.265125958991e-009             -2.050056288669e-008
   7.309425507521e-009             -2.069324287863e-008
   7.353725056052e-009             -2.076561630666e-008
   7.398024604582e-009             -2.079451301772e-008
   7.442324153112e-009             -2.045256059173e-008
   7.486623701643e-009             -2.052506458466e-008
   7.530923250173e-009             -2.049683387865e-008
   7.575222798704e-009             -2.082507947092e-008
   7.619522347234e-009             -2.078520864023e-008
   7.663821895765e-009             -2.078403820807e-008
   7.708121444295e-009             -2.051418769092e-008
   7.752420992825e-009             -2.066605452093e-008
   7.796720541356e-009             -2.054469521934e-008
   7.841020089886e-009             -2.060674766239e-008
   7.885319638417e-009             -2.084511978787e-008
   7.929619186947e-009             -2.086100885422e-008
   7.973918735478e-009             -2.060429158461e-008
   8.018218284008e-009             -2.057423219464e-008
   8.062517832538e-009             -2.061844143963e-008
   8.106817381069e-009             -2.059186264324e-008
   8.151116929599e-009             -2.058789033789e-008
   8.195416478130e-009             -2.098468576036e-008
   8.239716026660e-009             -2.074343996651e-008
   8.284015575191e-009             -2.044130719968e-008
   8.328315123721e-009             -2.054914124890e-008
   8.372614672251e-009             -2.062922358852e-008
